duration,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,36107082-d6c8-4dda-ba10-dca3ff0b88bc,3989,,,"[28.1, 51.5]",3869220,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Abdessamad Ezzalzouli,149714.0,Left Wing,180,Morocco,788,['871e6d3b-5ac1-4838-bbd6-69f7b0801375'],30,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:10:30.092,Ball Receipt*,
,43e2ace7-642f-41c2-8569-3e61c57dfdde,3996,,,"[54.2, 69.0]",3869220,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,181,Morocco,788,['006a9830-356f-4cd5-bb85-3049900d28a6'],2,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:11:02.940,Ball Receipt*,
,86f9d743-d69d-4384-9328-68864bef20f0,3998,,,"[50.3, 74.6]",3869220,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,181,Morocco,788,['513dc91a-1501-48a3-84e8-241733d57949'],3,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:11:03.862,Ball Receipt*,
,f6e2161c-19be-43bf-b9a2-01a3eb821376,4000,,,"[91.2, 53.2]",3869220,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Abdessamad Ezzalzouli,149714.0,Left Wing,181,Morocco,788,['9792c659-3202-4ba9-8180-97b3e011a284'],7,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:11:07.450,Ball Receipt*,
,440dcd63-6f79-4c97-b2ea-c553190f2dea,4035,,,"[63.4, 24.7]",3869220,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,183,Morocco,788,['3a6659a2-0000-4e6d-8d11-9c4f56a6bc60'],19,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:12:19.431,Ball Receipt*,
,df33af44-bc76-4001-99a5-48c1c137e33a,4067,,,"[68.5, 67.7]",3869220,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Goal Kick,Walid Cheddira,296254.0,Center Forward,185,Morocco,788,['f127d173-4be6-4ad0-b8e0-983a201065c2'],27,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:13:27.333,Ball Receipt*,
,5d879d61-0696-4ea3-a27e-81411639cb13,4070,,,"[79.0, 69.9]",3869220,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Goal Kick,Hakim Ziyech,5237.0,Right Wing,185,Morocco,788,['1bb71d88-d261-4865-8023-4ce2ca9b1acd'],28,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:13:28.074,Ball Receipt*,
,1080594b-b4c4-449b-84df-c2b3b25a98d6,4073,,,"[82.6, 56.2]",3869220,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Goal Kick,Azzedine Ounahi,46258.0,Right Center Midfield,185,Morocco,788,['5d0ca029-4c12-4fbf-b48a-995720b4f037'],30,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:13:30.404,Ball Receipt*,
,ff8cf489-0e32-4980-8ff7-18964d98a218,4078,,,"[106.6, 50.2]",3869220,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Goal Kick,Walid Cheddira,296254.0,Center Forward,185,Morocco,788,['035ddec6-936d-4497-bce0-71979e074881'],35,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:13:35.067,Ball Receipt*,
,e85bcd19-24f9-447f-9e33-b5ce22bf6aac,4107,,,"[66.6, 75.4]",3869220,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,188,Morocco,788,['dab22315-0b47-44fa-9dff-6b3265ee4e21'],9,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:14:09.582,Ball Receipt*,
,d7858fd4-728c-4f25-a250-c15267aee0fd,4110,,,"[68.7, 75.7]",3869220,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Hakim Ziyech,5237.0,Right Wing,188,Morocco,788,['5dfd63dc-c46e-42f0-8c10-ce8ddf71fa64'],10,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:14:10.660,Ball Receipt*,
,cc3e7df7-c5d0-4cf7-b8ee-198bc313b4c9,4117,,,"[118.1, 68.0]",3869220,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Walid Cheddira,296254.0,Center Forward,189,Morocco,788,['52ad9262-59fe-426c-ba49-318eae438a0c'],18,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:14:18.335,Ball Receipt*,
,1c4b613d-2c95-4eaa-a2e8-ab5f627bb59c,4154,,,"[59.6, 39.7]",3869220,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Kick Off,Abdelhamid Sabiri,3634.0,Left Center Midfield,193,Morocco,788,['f00fcca2-902f-4b1e-af2f-927bb66bc887'],1,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:00:01.058,Ball Receipt*,
,eee9b032-096b-460f-a1ad-692b16cb5de6,4223,,,"[107.6, 73.5]",3869220,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Goal Kick,Hakim Ziyech,5237.0,Right Wing,197,Morocco,788,['239df782-c1f6-4998-a338-e68bd2cc8b0a'],36,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:02:36.150,Ball Receipt*,
,74207382-a05b-4861-a2e8-b081c548d4b2,4331,,,"[29.1, 65.2]",3869220,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Hakim Ziyech,5237.0,Right Wing,204,Morocco,788,['8419f567-4103-413c-9cd7-559e09b5263a'],49,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:04:49.261,Ball Receipt*,
,720f769e-a66a-4162-8ff4-57bf4a84d656,4337,,,"[32.3, 4.9]",3869220,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Yahia Attiyat allah,31295.0,Left Back,204,Morocco,788,['92eefab4-62c7-4965-84f4-579fefc998f4'],57,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:04:57.927,Ball Receipt*,
,5ec892d1-8065-4136-ba99-0d4c86941369,4424,,,"[55.0, 5.3]",3869220,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Abdessamad Ezzalzouli,149714.0,Left Wing,208,Morocco,788,['e0e544e8-f3b0-4f64-9a8b-62eb381b1694'],44,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:07:44.393,Ball Receipt*,
,0bc55d1b-3cc8-4626-8150-b3ee932baef0,4433,,,"[88.6, 8.7]",3869220,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Abdessamad Ezzalzouli,149714.0,Left Wing,209,Morocco,788,['3be437d8-f0c6-4880-a783-75256904becd'],5,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:08:05.575,Ball Receipt*,
,d4ba149e-dee1-45a7-b2aa-170a5fa156cb,4461,,,"[39.4, 62.6]",3869220,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Hakim Ziyech,5237.0,Right Wing,210,Spain,772,['d6022bdd-6727-466f-ae34-b689474e5fb4'],45,,,,,,,,,,,,,,,,,,,,,,,Morocco,788,00:08:45.586,Ball Receipt*,
